	 its 	 r 	 ds 	 Newton iteration 	 flag 	 tol 	 residual 	 F(u;r) 	 iterations needed 
  46 	-0.0889068016 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00078299 	 0.000000000447 	 64.0 
  47 	 -0.0860239393 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.041548781161 	 --- 
  47 	-0.0860279084 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00009918 	 0.000301555799 	  6.0 
  47 	-0.0866891324 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00000431 	 0.000041743937 	 15.0 
  47 	-0.0866891607 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00032535 	 0.000000272416 	 21.0 
  47 	-0.0866914096 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00088235 	 0.000000000455 	 60.0 
  48 	 -0.0838419521 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.041059108611 	 --- 
  48 	-0.0838458577 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00009821 	 0.000299307267 	  6.0 
  48 	-0.0845046565 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00000524 	 0.000041684506 	 15.0 
  48 	-0.0845046847 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00032464 	 0.000000281227 	 21.0 
  48 	-0.0845069499 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00098736 	 0.000000000465 	 63.0 
  49 	 -0.0816910058 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.040568449264 	 --- 
  49 	-0.0816948482 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00009725 	 0.000297016483 	  6.0 
  49 	-0.0823511611 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00000558 	 0.000041623125 	 15.0 
  49 	-0.0823511892 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00032267 	 0.000000290461 	 21.0 
  49 	-0.0823534709 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00092486 	 0.000000000474 	 64.0 
  50 	 -0.0795711455 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.040076836989 	 --- 
  50 	-0.0795749252 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00009628 	 0.000294682955 	  6.0 
  50 	-0.0802286906 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00000511 	 0.000041559714 	 15.0 
  50 	-0.0802287187 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00031934 	 0.000000299906 	 21.0 
  50 	-0.0802310169 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00087699 	 0.000000000484 	 65.0 
  51 	 -0.0774824119 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.039584307592 	 --- 
  51 	-0.0774861292 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00009532 	 0.000292306203 	  6.0 
  51 	-0.0781372848 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00000479 	 0.000041494186 	 15.0 
  51 	-0.0781373129 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00031732 	 0.000000309890 	 21.0 
  51 	-0.0781396279 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00096458 	 0.000000000494 	 61.0 
  52 	 -0.0754248411 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.039090898872 	 --- 
  52 	-0.0754284964 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00009436 	 0.000289885768 	  6.0 
  52 	-0.0760769791 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00000421 	 0.000041426455 	 15.0 
  52 	-0.0760770072 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00031408 	 0.000000320313 	 21.0 
  52 	-0.0760793391 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00063363 	 0.000000000507 	 63.0 
  53 	 -0.0733984644 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.038596650682 	 --- 
  53 	-0.0734020582 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00009341 	 0.000287421205 	  6.0 
  53 	-0.0740478034 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001206 	 0.000041356340 	 15.0 
  53 	-0.0740478314 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00033891 	 0.000000332678 	 21.0 
  53 	-0.0740501811 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00089526 	 0.000000000516 	 56.0 
  54 	 -0.0714033085 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.038101604996 	 --- 
  54 	-0.0714068411 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00009245 	 0.000284912092 	  6.0 
  54 	-0.0720497850 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001023 	 0.000041283945 	 15.0 
  54 	-0.0720498129 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00032580 	 0.000000343549 	 21.0 
  54 	-0.0720521798 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00073956 	 0.000000000527 	 65.0 
  55 	 -0.0694393948 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.037605805949 	 --- 
  55 	-0.0694428666 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00009150 	 0.000282358030 	  6.0 
  55 	-0.0700829434 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001079 	 0.000041209025 	 15.0 
  55 	-0.0700829713 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00032827 	 0.000000355819 	 21.0 
  55 	-0.0700853558 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00098538 	 0.000000000539 	 65.0 
  56 	 -0.0675067397 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.037109299913 	 --- 
  56 	-0.0675101511 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00009055 	 0.000279758644 	  6.0 
  56 	-0.0681472944 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001236 	 0.000041131492 	 15.0 
  56 	-0.0681473222 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00033544 	 0.000000368475 	 21.0 
  56 	-0.0681497246 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00094271 	 0.000000000552 	 67.0 
  57 	 -0.0656053540 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.036612135557 	 --- 
  57 	-0.0656087055 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008960 	 0.000277113585 	  6.0 
  57 	-0.0662428489 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00000775 	 0.000041051350 	 15.0 
  57 	-0.0662428767 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00031320 	 0.000000380927 	 21.0 
  57 	-0.0662452964 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00099937 	 0.000000000563 	 69.0 
  58 	 -0.0637352434 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.036114363898 	 --- 
  58 	-0.0637385353 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008866 	 0.000274422536 	  6.0 
  58 	-0.0643696102 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00000947 	 0.000040968301 	 15.0 
  58 	-0.0643696379 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00031674 	 0.000000395095 	 21.0 
  58 	-0.0643720759 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00097090 	 0.000000000577 	 70.0 
  59 	 -0.0618964075 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.035616038384 	 --- 
  59 	-0.0618996402 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008772 	 0.000271685210 	  6.0 
  59 	-0.0625275779 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001119 	 0.000040882311 	 15.0 
  59 	-0.0625276055 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00032624 	 0.000000410748 	 21.0 
  59 	-0.0625300620 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00091296 	 0.000000000596 	 74.0 
  60 	 -0.0600888401 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.035117214921 	 --- 
  60 	-0.0600920141 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008677 	 0.000268901357 	  6.0 
  60 	-0.0607167448 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001396 	 0.000040793233 	 15.0 
  60 	-0.0607167724 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00033966 	 0.000000426106 	 21.0 
  60 	-0.0607192478 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00084411 	 0.000000000690 	 75.0 
  61 	 -0.0583125292 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.034617951955 	 --- 
  61 	-0.0583156448 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008584 	 0.000266070764 	  6.0 
  61 	-0.0589370991 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001201 	 0.000040701063 	 15.0 
  61 	-0.0589371266 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00032217 	 0.000000441631 	 21.0 
  61 	-0.0589396203 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00094819 	 0.000000000649 	 75.0 
  62 	 -0.0565674563 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.034118310548 	 --- 
  62 	-0.0565705141 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008490 	 0.000263193258 	  6.0 
  62 	-0.0571886195 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001643 	 0.000040605425 	 15.0 
  62 	-0.0571886470 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00036460 	 0.000000459633 	 21.0 
  62 	-0.0571911603 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00080234 	 0.000000000705 	 76.0 
  63 	 -0.0548535967 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.033618354395 	 --- 
  63 	-0.0548565969 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008396 	 0.000260268713 	  6.0 
  63 	-0.0554712769 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00003273 	 0.000040505729 	 15.0 
  63 	-0.0554713045 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00051659 	 0.000000484236 	 21.0 
  63 	-0.0554738422 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00090783 	 0.000000000721 	 67.0 
  64 	 -0.0531709188 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.033118149973 	 --- 
  64 	-0.0531738620 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008303 	 0.000257297045 	  6.0 
  64 	-0.0537850551 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001588 	 0.000040403848 	 15.0 
  64 	-0.0537850825 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00035875 	 0.000000496483 	 21.0 
  64 	-0.0537876339 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00081573 	 0.000000000697 	 76.0 
  65 	 -0.0515193847 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.032617766367 	 --- 
  65 	-0.0515222713 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008210 	 0.000254278231 	  6.0 
  65 	-0.0521298974 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001928 	 0.000040297378 	 15.0 
  65 	-0.0521299248 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00038562 	 0.000000517773 	 21.0 
  65 	-0.0521324963 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00097575 	 0.000000000713 	 68.0 
  66 	 -0.0498989490 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.032117275778 	 --- 
  66 	-0.0499017795 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008117 	 0.000251212287 	  6.0 
  66 	-0.0505057653 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001929 	 0.000040187108 	 15.0 
  66 	-0.0505057926 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00039116 	 0.000000536472 	 21.0 
  66 	-0.0505083836 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00085957 	 0.000000000705 	 80.0 
  67 	 -0.0483095596 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.031616753048 	 --- 
  67 	-0.0483123344 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00008025 	 0.000248099302 	  6.0 
  67 	-0.0489126032 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00002416 	 0.000040072563 	 15.0 
  67 	-0.0489126305 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00046401 	 0.000000570359 	 21.0 
  67 	-0.0489152427 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00098138 	 0.000000000771 	 75.0 
  68 	 -0.0467511568 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.031116276104 	 --- 
  68 	-0.0467538763 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007933 	 0.000244939419 	  6.0 
  68 	-0.0473503533 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00002561 	 0.000039953901 	 15.0 
  68 	-0.0473503805 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00046001 	 0.000000583389 	 21.0 
  68 	-0.0473530132 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00082470 	 0.000000000742 	 82.0 
  69 	 -0.0452236734 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.030615925767 	 --- 
  69 	-0.0452263382 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007840 	 0.000241732854 	  6.0 
  69 	-0.0458189489 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00002134 	 0.000039831100 	 15.0 
  69 	-0.0458189760 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00041034 	 0.000000611957 	 21.0 
  69 	-0.0458216272 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00096451 	 0.000000000834 	 80.0 
  70 	 -0.0437270345 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.030115786142 	 --- 
  70 	-0.0437296450 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007748 	 0.000238479880 	  6.0 
  70 	-0.0443183011 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00004018 	 0.000039702301 	 15.0 
  70 	-0.0443183284 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00069094 	 0.000000650807 	 21.0 
  70 	-0.0443210089 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00099354 	 0.000000000781 	 77.0 
  71 	 -0.0422611574 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.029615944171 	 --- 
  71 	-0.0422637140 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007657 	 0.000235180860 	  6.0 
  71 	-0.0428483514 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00003241 	 0.000039570509 	 15.0 
  71 	-0.0428483785 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00048876 	 0.000000660959 	 21.0 
  71 	-0.0428510749 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00088992 	 0.000000000795 	 85.0 
  72 	 -0.0408259510 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.029116490010 	 --- 
  72 	-0.0408284542 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007565 	 0.000231836231 	  6.0 
  72 	-0.0414089966 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001443 	 0.000039434088 	 15.0 
  72 	-0.0414090236 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00035379 	 0.000000682998 	 21.0 
  72 	-0.0414117334 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00095726 	 0.000000000830 	 79.0 
  73 	 -0.0394213161 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.028617517233 	 --- 
  73 	-0.0394237664 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007474 	 0.000228446506 	  6.0 
  73 	-0.0400001226 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00002752 	 0.000039290986 	 15.0 
  73 	-0.0400001496 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00054254 	 0.000000720150 	 21.0 
  73 	-0.0400028846 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00087246 	 0.000000000929 	 75.0 
  74 	 -0.0380471449 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.028119122566 	 --- 
  74 	-0.0380495428 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007382 	 0.000225012290 	  6.0 
  74 	-0.0386216133 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00005888 	 0.000039140002 	 15.0 
  74 	-0.0386216405 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00088679 	 0.000000786795 	 21.0 
  74 	-0.0386244197 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00099960 	 0.000000001076 	 72.0 
  74 	-0.0386244198 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00091825 	 0.000000000011 	 110.0 
  75 	 -0.0367033209 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.027621404792 	 --- 
  75 	-0.0367056669 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007291 	 0.000221534236 	  6.0 
  75 	-0.0372734252 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00000730 	 0.000038990566 	 15.0 
  75 	-0.0372734519 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00029317 	 0.000000769267 	 21.0 
  75 	-0.0372762220 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00085725 	 0.000000000873 	 59.0 
  76 	 -0.0353897190 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.027124470666 	 --- 
  76 	-0.0353920136 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007200 	 0.000218013334 	  6.0 
  76 	-0.0359553215 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00005380 	 0.000038827931 	 15.0 
  76 	-0.0359553486 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00097089 	 0.000000848128 	 21.0 
  76 	-0.0359581651 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00089842 	 0.000000000917 	 67.0 
  77 	 -0.0341062042 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.026628422591 	 --- 
  77 	-0.0341084479 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007110 	 0.000214450222 	  6.0 
  77 	-0.0346671642 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00010917 	 0.000038651481 	 15.0 
  77 	-0.0346671941 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00080166 	 0.000000784310 	 22.0 
  77 	-0.0346701141 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00090140 	 0.000000001008 	 87.0 
  77 	-0.0346701142 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00099547 	 0.000000000015 	 132.0 
  78 	 -0.0328526335 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.026133371403 	 --- 
  78 	-0.0328548267 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00007019 	 0.000210846007 	  6.0 
  78 	-0.0334090656 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001013 	 0.000038494840 	 15.0 
  78 	-0.0334090921 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00032148 	 0.000000876003 	 21.0 
  78 	-0.0334119248 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00099178 	 0.000000000945 	 53.0 
  79 	 -0.0316288532 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.025639434698 	 --- 
  79 	-0.0316309966 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006929 	 0.000207201970 	  6.0 
  79 	-0.0321805361 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00005359 	 0.000038313449 	 15.0 
  79 	-0.0321805643 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00045878 	 0.000000882038 	 22.0 
  79 	-0.0321834432 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00098928 	 0.000000000999 	 79.0 
  80 	 -0.0304347006 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.025146723562 	 --- 
  80 	-0.0304367946 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006839 	 0.000203519088 	  6.0 
  80 	-0.0309815403 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00008126 	 0.000038123962 	 15.0 
  80 	-0.0309815693 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00060883 	 0.000001240620 	 22.0 
  80 	-0.0309845061 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00098051 	 0.000000001105 	 80.0 
  80 	-0.0309845061 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00096886 	 0.000000000010 	 116.0 
  81 	 -0.0292700033 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.024655360040 	 --- 
  81 	-0.0292720484 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006749 	 0.000199798800 	  6.0 
  81 	-0.0298120193 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00000927 	 0.000037941428 	 15.0 
  81 	-0.0298120455 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00031556 	 0.000000998245 	 21.0 
  81 	-0.0298149404 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00095768 	 0.000000001025 	 60.0 
  81 	-0.0298149404 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00085539 	 0.000000000012 	 84.0 
  82 	 -0.0281345785 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.024165470573 	 --- 
  82 	-0.0281365753 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006659 	 0.000196042725 	  6.0 
  82 	-0.0286716207 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001161 	 0.000037742999 	 15.0 
  82 	-0.0286716467 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00034842 	 0.000001044571 	 21.0 
  82 	-0.0286745629 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00092661 	 0.000000001055 	 59.0 
  82 	-0.0286745629 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00094067 	 0.000000000018 	 90.0 
  83 	 -0.0270282334 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.023677179394 	 --- 
  83 	-0.0270301825 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006569 	 0.000192252343 	  6.0 
  83 	-0.0275602158 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001764 	 0.000037537074 	 15.0 
  83 	-0.0275602418 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00044038 	 0.000001094272 	 21.0 
  83 	-0.0275631805 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00089798 	 0.000000001087 	 54.0 
  83 	-0.0275631805 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00093037 	 0.000000000026 	 86.0 
  84 	 -0.0259507650 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.023190617857 	 --- 
  84 	-0.0259526668 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006480 	 0.000188429437 	  6.0 
  84 	-0.0264776065 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001114 	 0.000037324140 	 15.0 
  84 	-0.0264776324 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00034353 	 0.000001142516 	 21.0 
  84 	-0.0264805896 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00097179 	 0.000000001115 	 59.0 
  84 	-0.0264805896 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00082849 	 0.000000000016 	 89.0 
  85 	 -0.0249019598 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.022705919594 	 --- 
  85 	-0.0249038149 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006391 	 0.000184575902 	  6.0 
  85 	-0.0254235710 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001769 	 0.000037102891 	 15.0 
  85 	-0.0254235969 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00044647 	 0.000001196955 	 21.0 
  85 	-0.0254265765 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00092407 	 0.000000001148 	 55.0 
  85 	-0.0254265765 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00098706 	 0.000000000016 	 78.0 
  86 	 -0.0238815934 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.022223222068 	 --- 
  86 	-0.0238834024 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006301 	 0.000180693758 	  6.0 
  86 	-0.0243978929 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001234 	 0.000036874197 	 15.0 
  86 	-0.0243979186 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00036029 	 0.000001250253 	 21.0 
  86 	-0.0244009167 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00096049 	 0.000000001181 	 64.0 
  86 	-0.0244009167 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00089036 	 0.000000000017 	 91.0 
  87 	 -0.0228894312 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.021742665368 	 --- 
  87 	-0.0228911946 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006212 	 0.000176785193 	  6.0 
  87 	-0.0234003287 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001988 	 0.000036636674 	 15.0 
  87 	-0.0234003543 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00050792 	 0.000001312841 	 21.0 
  87 	-0.0234033751 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00075393 	 0.000000001215 	 60.0 
  87 	-0.0234033752 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00098559 	 0.000000000009 	 90.0 
  88 	 -0.0219252272 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.021264393784 	 --- 
  88 	-0.0219269456 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006123 	 0.000172852522 	  6.0 
  88 	-0.0224306401 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001890 	 0.000036391198 	 15.0 
  88 	-0.0224306656 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00049775 	 0.000001373431 	 21.0 
  88 	-0.0224337058 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00098012 	 0.000000001250 	 62.0 
  88 	-0.0224337059 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00097203 	 0.000000000028 	 97.0 
  89 	 -0.0209887248 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.020788553741 	 --- 
  89 	-0.0209903987 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00006035 	 0.000168898231 	  6.0 
  89 	-0.0214885412 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00005028 	 0.000036133483 	 15.0 
  89 	-0.0214885683 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00052268 	 0.000001834726 	 22.0 
  89 	-0.0214916520 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00083046 	 0.000000001311 	 65.0 
  89 	-0.0214916521 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00099751 	 0.000000000006 	 97.0 
  90 	 -0.0200796560 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.020315295634 	 --- 
  90 	-0.0200812860 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00005946 	 0.000164924944 	  6.0 
  90 	-0.0205738436 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00001431 	 0.000035874374 	 15.0 
